theta_deg,dir_julia_imp_dBi
110.5,-10.381508928530526
110.5,-13.305279453347156
111.5,-9.476269240844607
111.5,-12.384499655915896
112.5,-8.337577535633564
112.5,-10.97744141010975
113.5,-7.088205529558014
113.5,-9.373090551533465
114.5,-5.823042031493355
114.5,-7.769090790971526
115.49999999999999,-4.60091487156499
115.49999999999999,-6.259040041219549
116.5,-3.4535197243118403
116.5,-4.876631458101205
117.5,-2.3961058666665243
117.5,-3.6287753209229043
118.50000000000001,-1.4350866185389193
118.50000000000001,-2.512216015237652
119.5,-0.5725952463336745
119.5,-1.5207905780411508
120.50000000000001,0.19097750992274826
120.50000000000001,-0.6483924805717582
121.5,0.8556024427306894
121.5,0.10988987272102854
122.50000000000001,1.4208463445125123
122.50000000000001,0.7573706004924007
123.5,1.8854106706315776
123.5,1.2956296916157166
124.49999999999999,2.2467962259188687
124.49999999999999,1.7244350596752376
125.5,2.5009838434220932
125.5,2.0416228600703903
126.5,2.6420486332056443
126.5,2.242872496353058
127.50000000000001,2.6616244909030025
127.50000000000001,2.32131371966041
128.5,2.548107023001316
128.5,2.2668775656278464
129.5,2.2854150226018817
129.5,2.0652440313442835
130.5,1.8509895639133156
130.5,1.6961220286554743
131.5,1.2124136544525643
131.5,1.1303592117503642
132.5,0.32137809693285424
132.5,0.3248707862955835
133.5,-0.8978532761081893
133.5,-0.7867818784913311
134.5,-2.5724066725401413
134.5,-2.3131265995818504
135.5,-4.935166026731251
135.5,-4.444420342050394
136.5,-8.445838188625226
136.5,-7.530517750706593
137.5,-13.548551294624293
137.5,-11.946991110486431
138.5,-13.374188426039419
138.5,-13.572386174530887
139.5,-7.850246200282854
139.5,-8.716933160614381
140.5,-3.918258008461477
140.5,-4.618456357215667
141.5,-1.1465768259538338
141.5,-1.693877988978139
142.5,0.922748933650875
142.5,0.48818458749780685
143.5,2.519344983054671
143.5,2.171203131442557
144.5,3.765834648088661
144.5,3.487485029400777
145.5,4.732218131016987
145.5,4.512746216046597
146.5,5.459549456048766
146.5,5.2915009082141795
147.5,5.970934737777963
147.5,5.849084101662663
148.5,6.27671312357485
148.5,6.197403705977794
149.5,6.376492355422936
149.5,6.337326353371532
150.5,6.258968146845106
150.5,6.258765048299545
151.5,5.899461650141781
151.5,5.938510097381309
152.5,5.254070278652874
152.5,5.33484688238968
153.5,4.247415130719728
153.5,4.37628159576038
154.5,2.7463888019235334
154.5,2.937783445268031
155.5,0.5012148010941263
155.5,0.7893637977211122
156.5,-2.961759204550522
156.5,-2.4878926812387974
157.5,-7.50218264203518
157.5,-6.786522326518888
158.5,-5.269605115954791
158.5,-5.2425884858114715
159.5,0.10962659593998203
159.5,-0.006182646896307053
160.5,4.006892845956235
160.5,3.919304602774436
161.5,6.901547467617194
161.5,6.84415127030608
162.5,9.176415272809734
162.5,9.141025776040689
163.5,11.032026039649816
163.5,11.012028958580961
164.5,12.580652726423585
164.5,12.571280304245827
165.5,13.890200281106482
165.5,13.888006321808808
166.5,15.004317326743822
166.5,15.006775548065129
167.5,15.952361289264896
167.5,15.957606260878636
168.5,16.75472822477108
168.5,16.761387879194217
169.5,17.425891284046266
169.5,17.432973976043403
170.5,17.97622302090255
170.5,17.983037165655446
171.5,18.41313045949092
171.5,18.419224133358956
172.5,18.74177888741482
172.5,18.746892101078224
173.5,18.96555515053406
173.5,18.969580500384385
174.5,19.08635523973311
174.5,19.089304342552452
175.5,19.104743766868317
175.5,19.106717860785203
176.5,19.020010050169457
176.5,19.021173718464723
177.5,18.830129437824542
177.5,18.830686757087232
178.5,18.53162463246036
178.5,18.531797261072253
179.5,18.119306490045712
179.5,18.119313351898565
