theta_deg,dir_bempp_imp_dBi
50.5,-11.475169891867322
51.5,-8.063197930175189
51.5,-8.125051998059762
52.50000000000001,-5.8464478440397825
52.50000000000001,-5.901370092513673
53.5,-4.285569975955016
53.5,-4.337259146711686
54.5,-3.1484096192598643
54.5,-3.1987818008776623
55.5,-2.3634184917838503
55.5,-2.313179416129317
56.5,-1.7077767967160278
56.5,-1.758719607344997
57.5,-1.2858616347339287
57.5,-1.3381683134586775
58.5,-1.0158370570165283
58.5,-1.0700776123545628
59.5,-0.8751901598665951
59.5,-0.9318940925471386
60.5,-0.9070298408454481
60.5,-0.8473415454113781
61.50000000000001,-0.9197797877026346
61.50000000000001,-0.9829882887588701
62.50000000000001,-1.082902441697978
62.50000000000001,-1.150201290612788
63.50000000000001,-1.329268881547903
63.50000000000001,-1.4012808026167605
64.5,-1.6531054600026984
64.5,-1.73052480557794
65.5,-2.049972355295711
65.5,-2.133586528053584
66.5,-2.607253470370325
66.5,-2.516538589332695
67.5,-3.0504327227096812
67.5,-3.1493040061333866
68.5,-3.650149205086048
68.5,-3.7584220730562534
69.5,-4.314998120668919
69.5,-4.434158559187423
70.5,-5.045091163348042
70.5,-5.176933562203313
71.5,-5.988077991384763
71.5,-5.841360240164443
72.5,-6.705607781164089
72.5,-6.869916816286423
73.5,-7.64058997743324
73.5,-7.825900298174348
74.5,-8.650135886723946
74.5,-8.86079443052314
75.5,-9.73930643473279
75.5,-9.980948383124115
76.5,-11.194666148125851
76.5,-10.914597001165468
77.5,-12.51272354643861
77.5,-12.184183378126573
78.5,-13.55819811469857
78.5,-13.949092789231784
79.5,-15.048989550548924
79.5,-15.52196815835748
80.5,-16.671226788868992
80.5,-17.25523026829299
81.5,-18.44148927914342
81.5,-19.180534280533962
82.5,-21.340196329136766
82.5,-20.376416848227134
83.5,-22.487113785303055
83.5,-23.790668872340962
84.5,-24.764381168126764
84.5,-26.60416587876126
85.5,-27.144337203633057
85.5,-29.85490796111026
86.5,-29.447856063732992
86.5,-33.52514292463022
87.5,-31.349536693820014
87.5,-37.11523933640402
88.5,-32.54811386636189
88.5,-39.23907088740833
89.5,-39.62910638427396
89.5,-33.05214551360211
90.5,-33.05214551360211
90.5,-39.62910638427396
91.5,-32.54811386636189
91.5,-39.23907088740833
92.5,-31.349536693820014
92.5,-37.11523933640402
93.5,-29.447856063733177
93.5,-33.52514292463057
94.5,-29.85490796111026
94.5,-27.144337203633057
95.5,-24.764381168126942
95.5,-26.604165878761442
96.5,-22.487113785303055
96.5,-23.790668872340962
97.5,-20.376416848227134
97.5,-21.340196329136766
98.5,-18.44148927914342
98.5,-19.180534280533962
99.5,-17.25523026829299
99.5,-16.671226788868992
100.50000000000001,-15.52196815835748
100.50000000000001,-15.048989550548924
101.5,-13.55819811469857
101.5,-13.949092789231784
102.5,-12.184183378126573
102.5,-12.51272354643861
103.5,-10.914597001165504
103.5,-11.194666148125886
104.5,-9.73930643473279
104.5,-9.980948383124115
105.5,-8.86079443052314
105.5,-8.650135886723946
106.5,-7.64058997743324
106.5,-7.825900298174348
107.5,-6.705607781164089
107.5,-6.869916816286423
108.5,-5.841360240164443
108.5,-5.988077991384763
109.50000000000001,-5.045091163348024
109.50000000000001,-5.176933562203296
110.5,-4.314998120668932
110.5,-4.434158559187439
111.5,-3.7584220730562534
111.5,-3.650149205086048
112.5,-3.0504327227096812
112.5,-3.1493040061333866
113.5,-2.516538589332695
113.5,-2.607253470370325
114.5,-2.049972355295711
114.5,-2.133586528053584
115.49999999999999,-1.6531054600027117
115.49999999999999,-1.7305248055779565
116.5,-1.4012808026167547
116.5,-1.3292688815478964
117.5,-1.0829024416979807
117.5,-1.150201290612793
118.50000000000001,-0.9197797877026346
118.50000000000001,-0.9829882887588701
119.5,-0.8473415454113781
119.5,-0.9070298408454481
120.50000000000001,-0.8751901598665951
120.50000000000001,-0.9318940925471386
121.5,-1.0700776123545597
121.5,-1.0158370570165252
122.50000000000001,-1.3381683134586775
122.50000000000001,-1.2858616347339287
123.5,-1.7077767967160278
123.5,-1.758719607344997
124.49999999999999,-2.3131794161293064
124.49999999999999,-2.363418491783837
125.5,-3.1484096192598643
125.5,-3.1987818008776623
126.5,-4.2855699759550046
126.5,-4.337259146711671
127.50000000000001,-5.901370092513673
127.50000000000001,-5.8464478440397825
128.5,-8.06319793017517
128.5,-8.125051998059735
129.5,-11.475169891867372
129.5,-11.553288590143291
130.5,-17.959452497574855
130.5,-18.094712399629138
131.5,-32.233614788167365
131.5,-31.599243619205662
132.5,-14.805477969068395
132.5,-14.745519991092335
133.5,-9.248350266955557
133.5,-9.270039789854234
134.5,-5.895610641507484
134.5,-5.903885383134484
135.5,-3.5282596435680706
135.5,-3.526657684933672
136.5,-1.7485475079583324
136.5,-1.7508876623443084
137.5,-0.38730620396778487
137.5,-0.3922581202618391
138.5,0.646983578317471
138.5,0.6401282314370467
139.5,1.4037670647507476
139.5,1.395390184791019
140.5,1.8983121409510006
140.5,1.9080274779586
141.5,2.1677356069327764
141.5,2.156721358423415
142.5,2.17623805089649
142.5,2.163836142015744
143.5,1.9109840316495066
143.5,1.8969595652786755
144.5,1.327877798117698
144.5,1.311786802025099
145.5,0.32868466417789505
145.5,0.3476488553523627
146.5,-1.1769694813106462
146.5,-1.200367529637488
147.5,-3.5527560810266046
147.5,-3.584103808005394
148.5,-7.588866687074981
148.5,-7.638972466897512
149.5,-17.20406995566355
149.5,-17.354631512533174
150.5,-15.399966303389236
150.5,-15.518499207922812
151.5,-6.209247524402761
151.5,-6.170182498438402
152.5,-1.7521964530851788
152.5,-1.7301977741748054
153.5,1.1359414670580668
153.5,1.1504773975377487
154.5,3.1877236722933775
154.5,3.198055980022097
155.5,4.682863176562168
155.5,4.690480778270972
156.5,5.756825946753481
156.5,5.751125259153231
157.5,6.454713563769313
157.5,6.458966612904307
158.5,6.816560440673589
158.5,6.819654697354364
159.5,6.829011069167835
159.5,6.831121204518183
160.5,6.450932045613824
160.5,6.452144879864829
161.5,5.591006550265563
161.5,5.590696561220212
162.5,4.057299621003573
162.5,4.056552635411698
163.5,1.4043323700524124
163.5,1.4019931318149117
164.5,-3.8050858924941866
164.5,-3.8113542947166823
165.5,-39.837954972424356
165.5,-40.28881524812824
166.5,-2.8317848029768533
166.5,-2.8397838073692294
167.5,3.728685221095584
167.5,3.72467100746149
168.5,7.664298270043323
168.5,7.66689046372597
169.5,10.489065122901502
169.5,10.490886435112927
170.5,12.669224840729301
170.5,12.670546872162562
171.5,14.413735009544782
171.5,14.414702300913799
172.5,15.834429309469613
172.5,15.83372725005379
173.5,16.995111509044424
173.5,16.995609933214578
174.5,17.93984318132874
174.5,17.940183825956165
175.5,18.695872772347066
175.5,18.696091937407804
176.5,19.282294478165586
176.5,19.28242236896436
177.5,19.71220452514045
177.5,19.71226735269831
178.5,19.994359572332222
178.5,19.9943809286393
179.5,20.134150820839377
179.5,20.13415265430978
